IdAluno;Resultado;1>;1>2>;1>46>;1>46>2>;14>;14>14>;14>14>41>;14>2>;14>2>14>;14>3>;14>3>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>30>31>30>;14>31>31>;14>32>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>41>41>41>41>;14>41>41>41>41>41>;14>41>43>;14>43>;14>43>44>;14>43>44>44>;14>43>44>44>44>;14>48>;14>49>;14>49>49>;14>7>;14>7>5>;14>7>5>5>;14>8>;16>;16>31>;17>;17>30>;2>;2>1>;2>1>46>;2>1>46>2>;2>14>;2>14>41>;2>2>;2>3>;2>41>;2>46>;2>46>1>;2>46>1>2>;29>;3>;3>14>;3>2>;30>;30>14>;30>14>31>;30>14>31>30>;30>14>41>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>31>;30>31>30>;30>31>30>31>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>31>;31>31>30>;31>32>;31>41>;31>41>41>;31>48>;32>;32>14>;32>31>;32>31>30>;41>;41>14>;41>2>;41>31>;41>31>14>;41>31>30>;41>41>;41>41>2>;41>41>31>;41>41>41>;41>41>41>31>;41>41>41>41>;41>41>41>41>41>;41>41>41>41>41>41>;41>41>41>41>41>41>41>;41>41>43>;41>41>43>44>;41>43>;41>43>44>;41>43>44>44>;41>43>44>44>44>;42>;43>;43>14>;43>41>;43>44>;43>44>14>;43>44>44>;43>44>44>44>;43>44>44>44>44>;43>44>44>44>44>44>;44>;44>14>;44>14>41>;44>14>41>41>;44>14>43>;44>14>43>44>;44>41>;44>44>;44>44>14>;44>44>14>41>;44>44>44>;44>44>44>14>;44>44>44>44>;44>44>44>44>14>;44>44>44>44>44>;44>44>44>44>44>44>;45>;45>43>;46>;46>1>;46>1>2>;46>2>;48>;48>14>;48>29>;48>30>;48>48>;49>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;6>6>6>6>;7>;7>14>;7>5>;7>5>5>;7>6>;8>;8>7>
36992-5384;SUCESSO;1;1;0;0;28;0;0;1;0;0;0;5;1;3;0;1;1;1;1;1;0;10;0;4;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;2;2;1;1;9;0;0;0;1;0;0;0;2;1;1;1;0;1;0;1;12;1;0;0;0;2;0;2;1;1;1;4;2;1;0;0;0;15;2;1;2;9;1;0;2;2;1;1;2;2;1;2;2;0;0;0;0;1;0;1;0;29;0;2;1;0;1;11;0;0;3;0;1;0;0;0;0;0;1;1;1;0;0;5;0;0;5;0;2;1;0;0;17;1;1;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
37121-6401;SUCESSO;3;1;2;2;91;2;0;10;1;0;0;31;3;28;13;3;3;0;0;0;0;13;0;7;0;0;0;0;3;2;0;0;4;0;0;2;0;0;0;0;0;2;2;17;0;0;0;4;0;5;0;0;0;0;0;3;0;0;0;39;15;7;6;1;6;0;5;0;0;0;0;0;0;0;0;1;39;5;0;1;33;13;6;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;29;0;2;0;0;0;12;0;0;4;0;1;1;1;0;1;1;2;1;1;0;0;13;0;0;7;0;3;3;0;0;25;2;0;0;1;0;0;9;1;0;4;1;1;1;1;0;2;1;3;1;1;2;10;2;2;2;0;0;0;0;0;0;19;13;3;0;3;2;0;0;1;0;0
37574-5489;insucesso;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37609-5489;SUCESSO;1;0;0;0;20;1;1;2;0;0;0;3;0;1;0;0;0;0;0;2;0;8;0;3;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;2;1;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;10;0;0;1;0;1;5;0;1;3;0;3;3;2;0;2;2;3;3;0;0;0;6;0;0;4;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
37663-5490;insucesso;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
38021-5489;SUCESSO;1;0;1;1;13;4;2;1;0;1;0;2;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;15;1;0;2;0;0;3;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;4;0;0;3;0;0;0;0;0;11;2;0;0;1;1;0;3;2;0;0;0;0;0;0;0;1;1;1;0;0;1;3;1;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
38165-5384;insucesso;0;0;0;0;5;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
38975-5384;SUCESSO;1;0;1;1;33;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;8;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;6;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;10;0;0;5;0;2;2;0;0;1;1;1;1;1;0;0;3;0;0;3;0;3;2;0;0;6;1;1;0;0;0;0;6;1;1;4;1;2;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;0;0;6;1;0;0;1;0;0
38994-5384;insucesso;1;0;1;0;22;2;0;2;0;0;0;7;2;2;1;1;0;0;0;1;0;6;1;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;1;1;1;1;4;0;0;0;0;0;1;1;0;0;0;0;2;1;0;1;5;1;1;0;0;1;0;1;0;0;0;3;1;0;1;0;2;10;6;1;4;5;1;0;1;1;0;0;2;0;0;2;1;3;0;0;2;3;2;2;0;8;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;5;1;2;0;0;1;0;0;0;0;22;13;6;3;3;1;0;0;2;1;0
39056-6401;insucesso;1;0;1;1;32;4;0;5;1;4;1;1;0;1;1;0;0;0;0;0;1;10;1;3;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;1;1;1;5;0;1;3;0;0;0;0;0;7;4;3;6;3;0;0;1;0;0;0;0;0;0;3;2;0;0;0;0;6;1;0;1;6;3;0;0;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;25;0;1;2;0;2;6;0;1;3;0;2;1;0;0;1;0;2;1;1;1;2;5;2;1;2;1;2;1;1;0;5;1;0;0;0;0;0;4;0;0;2;0;2;0;1;1;3;2;1;0;0;1;2;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0
39065-5384;insucesso;1;0;1;1;8;1;1;2;0;1;0;1;0;1;0;1;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;0;3;1;0;0;0;0;1;2;0;1;3;0;0;0;0;2;0;1;1;0;0;0;0;0;2;0;1;4;0;0;0;2;0;0;2;1;1;0;0;0;0;0;0;0;1;0;1;2;1;0;0;8;1;1;1;0;1;3;0;1;3;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;1;1;0;1;1;0;0;0;1;1;0;0;3;0;0;0;1;0;0
39095-5384;insucesso;1;0;1;0;34;1;0;6;4;0;0;4;0;3;2;0;0;2;0;0;0;11;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;1;0;5;1;0;0;0;0;0;0;0;0;0;0;4;3;2;0;1;1;0;1;0;0;0;3;2;0;0;0;0;7;3;0;0;4;2;0;1;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;16;0;0;2;0;2;5;0;1;2;0;1;1;0;0;2;1;4;3;1;0;0;6;1;0;5;1;2;0;0;0;7;3;2;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39095-6400;insucesso;1;0;1;1;28;5;1;2;1;0;0;7;2;4;0;0;0;0;0;0;0;9;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;3;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;4;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;1;2;1;0;8;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
39383-6401;SUCESSO;1;1;0;0;25;1;1;3;0;0;0;3;0;2;0;2;1;0;0;0;0;9;1;2;2;0;0;1;0;0;0;0;0;0;0;2;1;1;0;0;0;1;1;10;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;31;0;0;0;0;26;0;23;18;14;9;4;2;0;0;0;0;14;1;0;0;11;0;0;10;8;6;3;1;0;0;1;0;0;1;1;0;1;0;0;0;28;0;1;3;0;2;7;0;0;3;0;0;0;0;0;0;0;2;1;1;0;0;6;0;0;5;0;3;2;1;1;7;2;1;0;0;0;0;3;1;0;2;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;7;0;3;3;0;0;0
39429-6400;insucesso;1;0;1;1;25;1;0;4;0;2;0;7;0;3;0;0;0;2;0;3;0;9;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7;0;0;0;0;0;2;0;4;0;0;0;0;3;0;0;23;1;0;0;0;10;0;7;3;0;0;2;2;0;0;0;0;14;0;0;0;9;0;0;6;4;3;0;2;2;0;3;1;1;3;2;0;2;1;1;1;25;2;2;2;0;2;13;0;2;4;0;3;2;2;1;1;0;2;1;1;0;0;4;0;1;3;0;3;0;0;0;6;2;1;0;0;0;0;5;2;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
39460-6401;SUCESSO;1;0;1;1;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;3;0;0;0;2;0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;0;0;0;10;0;1;1;0;0;3;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;4;0;2;2;0;1;1;0;0;3;1;1;0;0;0;0;2;1;1;2;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39676-6030;SUCESSO;1;1;0;0;51;1;0;7;2;2;0;18;0;9;3;2;0;0;0;1;0;7;0;5;2;1;0;2;1;1;0;0;1;0;0;2;2;2;0;3;2;10;9;10;0;0;0;2;0;1;0;0;0;0;0;1;3;0;1;29;8;3;2;1;11;3;5;1;0;0;6;2;0;0;0;2;33;5;0;1;20;3;0;6;2;0;0;0;0;0;4;2;0;3;2;2;3;0;2;1;32;1;1;7;0;4;14;0;4;6;3;1;1;0;0;3;2;7;6;4;0;0;13;0;2;8;1;4;1;1;1;15;4;2;0;0;0;0;7;3;2;4;2;4;2;2;0;5;4;1;1;1;0;9;1;0;3;0;0;0;0;8;6;2;0;0;0;13;1;6;5;1;3;0
39719-6401;SUCESSO;1;1;0;0;40;0;0;11;2;0;0;2;0;1;0;1;1;0;0;0;0;8;1;2;1;1;0;1;2;1;0;0;0;0;0;2;1;1;0;0;0;0;0;19;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;7;1;0;0;1;2;0;2;2;2;2;0;0;0;0;0;3;6;0;0;0;4;1;0;2;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;18;1;1;2;0;1;3;0;0;1;0;1;1;1;0;1;0;3;0;0;0;0;6;0;1;3;0;0;0;0;0;12;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;5;1;0;0;1;0;0;0;5;5;19;3;2;2;6;0;5;5;1;3;0
39722-6401;insucesso;0;0;0;0;18;0;0;3;0;0;0;1;0;1;0;1;0;0;0;0;0;8;0;6;4;4;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;17;1;1;3;0;1;12;1;3;8;0;8;5;2;0;2;2;6;5;5;5;0;11;2;0;8;0;8;6;6;3;11;4;2;1;1;0;1;11;4;2;8;4;7;4;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39869-6400;insucesso;1;0;1;0;35;1;0;0;0;2;0;11;0;8;1;3;0;1;0;1;0;15;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;3;1;1;0;0;0;2;0;1;0;0;0;0;2;1;0;19;1;1;0;0;6;0;2;0;0;0;1;0;0;0;2;0;20;2;0;1;13;1;0;5;2;0;0;1;0;0;3;1;0;0;0;3;0;0;0;0;38;0;1;3;0;1;14;0;2;3;0;0;0;0;0;0;0;2;2;2;1;1;5;0;0;5;0;3;2;2;1;14;1;1;0;0;0;0;5;1;1;3;1;2;1;1;0;0;0;1;0;0;0;10;2;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0
39904-6030;insucesso;1;1;0;0;66;7;0;7;3;1;1;4;0;1;0;0;0;1;0;0;3;14;1;5;4;2;2;0;0;0;0;0;6;9;0;0;0;0;2;0;0;0;0;9;0;0;0;6;1;1;1;0;1;1;1;0;2;2;1;5;2;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;10;5;0;2;3;0;0;0;0;0;0;2;1;0;1;0;0;1;1;0;6;3;3;1;24;3;0;4;3;1;12;0;2;10;0;6;3;3;0;3;3;3;3;2;2;3;4;1;0;4;0;3;3;2;2;4;3;1;1;0;0;0;3;3;1;3;3;2;2;2;1;0;0;1;1;1;0;18;9;0;1;3;11;8;1;0;0;14;0;0;0;5;3;0;0;1;5;3
39905-6400;insucesso;0;0;0;0;9;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;5;0;3;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;4;0;0;2;0;1;1;1;1;2;2;3;3;3;3;0;4;0;1;4;0;3;3;2;1;4;1;1;1;0;0;1;3;1;1;3;0;2;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
39946-6401;SUCESSO;2;1;1;1;390;47;7;14;7;2;0;85;18;59;21;0;0;23;17;3;0;42;1;17;6;2;0;1;6;5;5;3;6;19;9;4;1;0;0;8;7;9;9;18;1;1;1;10;0;0;0;0;1;1;1;5;4;0;3;92;34;6;4;1;0;0;0;0;0;0;41;32;20;0;0;5;120;38;8;3;82;27;6;0;0;0;0;39;30;20;4;3;0;1;1;2;6;0;4;2;75;11;1;4;0;2;29;0;3;14;2;7;1;1;0;4;4;5;4;3;0;0;16;0;1;14;2;13;10;9;3;22;10;6;0;0;0;0;18;8;4;10;4;9;4;3;0;3;3;2;1;1;1;20;8;5;0;0;20;4;10;3;3;18;3;0;0;7;1;3;3;0;9;0
39948-6400;insucesso;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39955-6401;SUCESSO;2;0;2;2;75;3;0;5;0;0;0;36;1;19;0;5;3;1;1;2;1;6;2;4;2;1;0;0;5;5;2;2;0;0;0;3;3;3;0;7;7;5;5;14;1;1;1;1;0;0;0;0;0;0;0;3;0;0;0;55;3;3;3;0;23;3;13;7;4;2;9;7;0;0;2;11;66;2;1;0;40;0;0;15;8;3;2;1;1;0;8;5;0;2;0;6;1;0;1;1;28;1;2;6;0;5;13;0;1;5;0;3;2;0;0;2;1;2;1;1;0;0;13;0;0;12;0;8;5;4;1;27;3;2;0;1;1;0;12;3;2;6;3;5;2;2;0;1;1;2;0;0;2;18;0;3;7;0;0;0;0;5;3;0;0;0;0;5;0;4;3;0;0;0
39977-6401;insucesso;1;1;0;0;46;0;0;5;1;1;0;7;1;4;1;2;0;0;0;1;0;15;2;8;3;2;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2;14;0;0;0;2;2;0;0;1;0;0;0;0;2;0;0;30;7;1;0;1;15;0;7;4;0;0;0;0;0;0;0;1;23;4;1;3;15;1;0;9;3;2;0;0;0;0;3;2;0;5;2;1;0;0;0;0;41;0;2;8;2;5;16;2;3;7;0;4;4;2;2;0;0;2;2;1;1;1;6;0;1;5;0;4;3;2;1;5;2;1;0;0;0;1;4;2;1;3;2;2;1;1;1;1;1;1;1;1;0;4;0;0;1;1;4;2;3;1;1;0;0;0;0;2;0;1;1;0;0;0
39980-6400;SUCESSO;1;0;1;1;28;0;0;1;0;0;0;3;1;2;0;1;0;1;1;0;1;9;0;3;1;1;0;0;4;2;0;0;0;0;0;1;1;1;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;4;2;2;0;2;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;19;0;1;0;0;0;6;0;0;1;0;1;0;0;0;1;0;2;0;0;0;0;11;0;0;7;1;2;0;0;0;28;2;0;0;0;0;0;4;0;0;1;0;1;0;1;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;2;2;0;1;0
40010-6400;SUCESSO;2;0;2;2;125;6;0;11;2;0;0;38;0;26;3;6;3;1;0;1;0;24;2;11;6;3;0;3;5;4;4;2;0;3;3;4;1;0;0;5;5;16;16;12;1;1;1;4;0;3;0;2;0;0;0;0;0;0;0;61;11;4;2;2;17;2;9;4;3;0;2;0;0;0;0;7;55;1;0;1;35;5;2;10;5;2;1;1;0;0;1;1;0;5;0;2;0;0;0;0;46;2;0;6;0;3;17;0;2;10;1;5;4;3;0;3;3;6;5;2;0;0;15;0;0;12;0;8;5;4;1;29;5;3;0;1;1;0;11;4;2;5;4;4;4;1;0;1;1;2;0;0;2;19;9;0;3;1;3;3;3;2;1;30;15;6;4;6;0;2;1;3;0;0
40061-6400;insucesso;1;1;0;0;42;2;1;1;0;0;0;4;0;3;0;1;0;0;0;0;0;13;1;2;0;0;0;1;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;18;1;0;0;1;8;0;4;1;0;0;2;1;0;0;1;0;14;0;0;0;10;0;0;2;1;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;33;2;1;2;0;2;8;0;1;2;0;0;0;0;0;0;0;4;2;1;1;0;11;2;1;6;0;3;3;2;1;11;2;0;0;2;1;1;5;2;0;4;2;2;1;1;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;0;0;0;0
40066-6401;insucesso;0;0;0;0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;14;0;1;1;0;1;7;1;0;1;0;1;0;0;0;3;0;4;0;0;0;0;6;0;1;2;0;2;1;1;0;4;0;0;0;0;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;1;3;0;0;0;2;0;2;1;0;0;0
40067-6400;insucesso;0;0;0;0;15;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;5;0;1;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;5;3;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;15;0;1;2;1;1;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;2;0;0;0;12;0;0;0;0;0;0;9;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
40086-6401;insucesso;1;0;1;1;33;2;1;2;0;1;1;7;0;4;0;0;0;0;0;0;0;8;0;1;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;6;1;1;1;0;0;0;0;1;0;0;0;0;2;0;2;24;1;1;0;0;12;0;8;3;0;0;2;1;0;0;1;0;19;0;0;0;11;0;0;5;3;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;24;0;0;2;0;1;6;0;1;2;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;3;0;0;0;0;0;7;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;4;4;0;0;0;0;3;0;3;3;0;0;0
40086-6590;SUCESSO;1;1;0;0;19;0;0;1;0;0;0;4;0;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;1;1;0;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;12;2;1;0;0;9;1;3;1;1;1;0;0;0;0;1;1;10;0;0;0;8;0;0;7;2;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;9;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;2;2;12;1;0;0;12;5;1;1;0;0;0
40093-6590;SUCESSO;1;0;1;0;32;2;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;11;0;4;1;0;0;0;3;3;1;1;0;0;0;1;1;1;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;7;2;0;1;5;4;0;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;32;0;0;4;0;3;10;0;1;2;0;1;1;1;0;0;0;1;0;0;0;0;5;0;1;3;2;1;1;1;0;6;3;2;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0
40101-6401;insucesso;1;0;1;1;33;2;0;3;0;2;1;10;0;6;0;3;0;0;0;1;0;7;0;3;1;1;0;0;2;2;0;0;0;1;0;1;0;0;0;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;2;0;1;20;4;1;0;1;12;0;2;2;0;0;0;0;0;0;2;0;18;0;0;0;13;1;0;6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;26;0;0;4;0;3;10;0;1;2;0;1;0;0;0;2;2;3;3;1;1;2;7;0;1;6;1;3;2;1;0;14;3;0;0;2;2;1;7;3;0;3;2;2;0;1;1;1;1;1;0;0;1;1;0;0;0;1;2;1;2;1;1;6;0;0;0;2;0;0;0;1;0;0
